time	V(n001)	V(n002)
3.243474783220251e-03	1.200000e+01	6.826974e+00
3.244252420511222e-03	1.200000e+01	6.840457e+00
3.245173677558610e-03	1.200000e+01	6.867557e+00
3.245637741585019e-03	1.200000e+01	6.889012e+00
3.246172355417270e-03	1.200000e+01	6.923536e+00
3.246330220942779e-03	1.200000e+01	6.935884e+00
3.246546565342656e-03	1.200000e+01	6.954414e+00
3.246789698274013e-03	1.200000e+01	6.977419e+00
3.247049621110016e-03	1.200000e+01	7.004486e+00
3.247313044000880e-03	1.200000e+01	7.034454e+00
3.247681112371021e-03	1.200000e+01	7.080470e+00
3.248238988896233e-03	1.200000e+01	7.159162e+00
3.249354741946655e-03	1.200000e+01	7.347668e+00
3.251354741946655e-03	1.200000e+01	7.783874e+00
3.253354741946655e-03	1.200000e+01	8.336977e+00
3.255354741946655e-03	1.200000e+01	8.993551e+00
3.257354741946654e-03	1.200000e+01	9.737525e+00
3.259354741946654e-03	1.200000e+01	1.055102e+01
3.261354741946654e-03	1.200000e+01	1.141445e+01
3.263354741946654e-03	1.200000e+01	1.230730e+01
3.265354741946654e-03	1.200000e+01	1.320826e+01
3.267354741946654e-03	1.200000e+01	1.409567e+01
3.269354741946653e-03	1.200000e+01	1.494759e+01
3.271354741946653e-03	1.200000e+01	1.574188e+01
3.273354741946653e-03	1.200000e+01	1.645671e+01
3.275354741946653e-03	1.200000e+01	1.707116e+01
3.277354741946653e-03	1.200000e+01	1.756702e+01
3.279354741946653e-03	1.200000e+01	1.792962e+01
3.281354741946652e-03	1.200000e+01	1.814890e+01
3.283354741946652e-03	1.200000e+01	1.821871e+01
3.285354741946652e-03	1.200000e+01	1.813717e+01
3.287354741946652e-03	1.200000e+01	1.790601e+01
3.289354741946652e-03	1.200000e+01	1.753106e+01
3.291354741946651e-03	1.200000e+01	1.702155e+01
3.293354741946651e-03	1.200000e+01	1.639042e+01
3.295354741946651e-03	1.200000e+01	1.565349e+01
3.297354741946651e-03	1.200000e+01	1.482954e+01
3.299354741946651e-03	1.200000e+01	1.393941e+01
3.301354741946651e-03	1.200000e+01	1.300584e+01
3.303354741946650e-03	1.200000e+01	1.205257e+01
3.305354741946650e-03	1.200000e+01	1.110402e+01
3.307354741946650e-03	1.200000e+01	1.018445e+01
3.309354741946650e-03	1.200000e+01	9.317451e+00
3.311354741946650e-03	1.200000e+01	8.525335e+00
3.313354741946650e-03	1.200000e+01	7.828477e+00
3.315354741946649e-03	1.200000e+01	7.244971e+00
3.316520515095655e-03	1.200000e+01	6.962943e+00
3.317064621857850e-03	1.200000e+01	6.851269e+00
3.317380693054700e-03	1.200000e+01	6.804438e+00
3.317686947199424e-03	1.200000e+01	6.779734e+00
3.317908781615867e-03	1.200000e+01	6.770471e+00
3.318172208712708e-03	1.200000e+01	6.764361e+00
3.318699062906392e-03	1.200000e+01	6.758620e+00
3.319261212603060e-03	1.200000e+01	6.756738e+00
3.319895640156872e-03	1.200000e+01	6.757047e+00
3.320769100509290e-03	1.200000e+01	6.760701e+00
3.321955006326258e-03	1.200000e+01	6.770907e+00
3.323168543065983e-03	1.200000e+01	6.790252e+00
3.323966823052293e-03	1.200000e+01	6.812966e+00
3.324497184115502e-03	1.200000e+01	6.836754e+00
3.325094276144591e-03	1.200000e+01	6.875876e+00
3.325237239218890e-03	1.200000e+01	6.887353e+00
3.325449140648712e-03	1.200000e+01	6.905880e+00
3.325692335579798e-03	1.200000e+01	6.929330e+00
3.325942550579310e-03	1.200000e+01	6.955826e+00
3.326211449759817e-03	1.200000e+01	6.986903e+00
3.326558775023146e-03	1.200000e+01	7.030917e+00
3.327078824951309e-03	1.200000e+01	7.104755e+00
3.328110982278519e-03	1.200000e+01	7.278492e+00
3.330110982278518e-03	1.200000e+01	7.712587e+00
3.332110982278518e-03	1.200000e+01	8.266140e+00
3.334110982278518e-03	1.200000e+01	8.925586e+00
3.336110982278518e-03	1.200000e+01	9.674830e+00
3.338110982278518e-03	1.200000e+01	1.049581e+01
3.340110982278518e-03	1.200000e+01	1.136881e+01
3.342110982278517e-03	1.200000e+01	1.227310e+01
3.344110982278517e-03	1.200000e+01	1.318726e+01
3.346110982278517e-03	1.200000e+01	1.408947e+01
3.348110982278517e-03	1.200000e+01	1.495763e+01
3.350110982278517e-03	1.200000e+01	1.576941e+01
3.352110982278516e-03	1.200000e+01	1.650251e+01
3.354110982278516e-03	1.200000e+01	1.713536e+01
3.356110982278516e-03	1.200000e+01	1.764882e+01
3.358110982278516e-03	1.200000e+01	1.802752e+01
3.360110982278516e-03	1.200000e+01	1.826081e+01
3.362110982278516e-03	1.200000e+01	1.834233e+01
3.364110982278515e-03	1.200000e+01	1.826987e+01
3.366110982278515e-03	1.200000e+01	1.804506e+01
3.368110982278515e-03	1.200000e+01	1.767351e+01
3.370110982278515e-03	1.200000e+01	1.716443e+01
3.372110982278515e-03	1.200000e+01	1.653068e+01
3.374110982278515e-03	1.200000e+01	1.578823e+01
3.376110982278514e-03	1.200000e+01	1.495591e+01
3.378110982278514e-03	1.200000e+01	1.405484e+01
3.380110982278514e-03	1.200000e+01	1.310797e+01
3.382110982278514e-03	1.200000e+01	1.213943e+01
3.384110982278514e-03	1.200000e+01	1.117398e+01
3.386110982278514e-03	1.200000e+01	1.023631e+01
3.388110982278513e-03	1.200000e+01	9.350472e+00
3.390110982278513e-03	1.200000e+01	8.539244e+00
3.392110982278513e-03	1.200000e+01	7.823503e+00
3.394110982278513e-03	1.200000e+01	7.221773e+00
3.395288249185634e-03	1.200000e+01	6.926939e+00
3.395829489936412e-03	1.200000e+01	6.809518e+00
3.396138139159303e-03	1.200000e+01	6.757194e+00
3.396437972279148e-03	1.200000e+01	6.726742e+00
3.396661621252312e-03	1.200000e+01	6.714839e+00
3.396922493271544e-03	1.200000e+01	6.707159e+00
3.397279035616979e-03	1.200000e+01	6.701850e+00
3.397797394402343e-03	1.200000e+01	6.698415e+00
3.398360273754699e-03	1.200000e+01	6.697441e+00
3.399114945594422e-03	1.200000e+01	6.698909e+00
3.400182770879086e-03	1.200000e+01	6.705263e+00
3.401361625166331e-03	1.200000e+01	6.718423e+00
3.402408553737875e-03	1.200000e+01	6.739423e+00
3.403066673569364e-03	1.200000e+01	6.761912e+00
3.403614783763799e-03	1.200000e+01	6.790678e+00
3.404134822900911e-03	1.200000e+01	6.828843e+00
3.404303174138624e-03	1.200000e+01	6.843577e+00
3.404513240305514e-03	1.200000e+01	6.863562e+00
3.404750980189354e-03	1.200000e+01	6.888271e+00
3.405023646656326e-03	1.200000e+01	6.919266e+00
3.405332983174096e-03	1.200000e+01	6.957768e+00
3.405754498550647e-03	1.200000e+01	7.015786e+00
3.406348430003123e-03	1.200000e+01	7.108117e+00
3.407517143047830e-03	1.200000e+01	7.324638e+00
3.409517143047830e-03	1.200000e+01	7.796465e+00
3.411517143047830e-03	1.200000e+01	8.386168e+00
3.413517143047830e-03	1.200000e+01	9.079330e+00
3.415517143047830e-03	1.200000e+01	9.859034e+00
3.417517143047829e-03	1.200000e+01	1.070652e+01
3.419517143047829e-03	1.200000e+01	1.160152e+01
3.421517143047829e-03	1.200000e+01	1.252289e+01
3.423517143047829e-03	1.200000e+01	1.344893e+01
3.425517143047829e-03	1.200000e+01	1.435763e+01
3.427517143047829e-03	1.200000e+01	1.522671e+01
3.429517143047828e-03	1.200000e+01	1.603359e+01
3.431517143047828e-03	1.200000e+01	1.675563e+01
3.433517143047828e-03	1.200000e+01	1.737101e+01
3.435517143047828e-03	1.200000e+01	1.786071e+01
3.437517143047828e-03	1.200000e+01	1.821000e+01
3.439517143047827e-03	1.200000e+01	1.840920e+01
3.441517143047827e-03	1.200000e+01	1.845303e+01
3.443517143047827e-03	1.200000e+01	1.834034e+01
3.445517143047827e-03	1.200000e+01	1.807380e+01
3.447517143047827e-03	1.200000e+01	1.766012e+01
3.449517143047827e-03	1.200000e+01	1.710960e+01
3.451517143047826e-03	1.200000e+01	1.643615e+01
3.453517143047826e-03	1.200000e+01	1.565676e+01
3.455517143047826e-03	1.200000e+01	1.479122e+01
3.457517143047826e-03	1.200000e+01	1.386150e+01
3.459517143047826e-03	1.200000e+01	1.289128e+01
3.461517143047826e-03	1.200000e+01	1.190530e+01
3.463517143047825e-03	1.200000e+01	1.092876e+01
3.465517143047825e-03	1.200000e+01	9.986661e+00
3.467517143047825e-03	1.200000e+01	9.103158e+00
3.469517143047825e-03	1.200000e+01	8.300979e+00
3.471517143047825e-03	1.200000e+01	7.600769e+00
3.473517143047825e-03	1.200000e+01	7.020668e+00
3.474332647103429e-03	1.200000e+01	6.821952e+00
3.474839869233549e-03	1.200000e+01	6.716473e+00
3.475113983739109e-03	1.200000e+01	6.676502e+00
3.475377998186122e-03	1.200000e+01	6.654998e+00
3.475590487167364e-03	1.200000e+01	6.645461e+00
3.475834052811085e-03	1.200000e+01	6.639345e+00
3.476321184098525e-03	1.200000e+01	6.633304e+00
3.476865249063337e-03	1.200000e+01	6.630901e+00
3.477449328686719e-03	1.200000e+01	6.630572e+00
3.478310171208068e-03	1.200000e+01	6.633248e+00
3.479442613281902e-03	1.200000e+01	6.641487e+00
3.480703844275226e-03	1.200000e+01	6.658641e+00
3.481604873323595e-03	1.200000e+01	6.680959e+00
3.482208968001530e-03	1.200000e+01	6.705877e+00
3.482776478785403e-03	1.200000e+01	6.741114e+00
3.483002718313882e-03	1.200000e+01	6.758825e+00
3.483189498894301e-03	1.200000e+01	6.775061e+00
3.483418177806840e-03	1.200000e+01	6.796889e+00
3.483658746040327e-03	1.200000e+01	6.822108e+00
3.483914422733349e-03	1.200000e+01	6.851372e+00
3.484232352132185e-03	1.200000e+01	6.891194e+00
3.484637207146358e-03	1.200000e+01	6.947268e+00
3.485245917477176e-03	1.200000e+01	7.042562e+00
3.486255339046905e-03	1.200000e+01	7.228731e+00
3.488255339046905e-03	1.200000e+01	7.695537e+00
3.490255339046905e-03	1.200000e+01	8.283041e+00
3.492255339046904e-03	1.200000e+01	8.976715e+00
3.494255339046904e-03	1.200000e+01	9.759694e+00
3.496255339046904e-03	1.200000e+01	1.061303e+01
3.498255339046904e-03	1.200000e+01	1.151640e+01
3.500255339046904e-03	1.200000e+01	1.244848e+01
3.502255339046904e-03	1.200000e+01	1.338749e+01
3.504255339046903e-03	1.200000e+01	1.431134e+01
3.506255339046903e-03	1.200000e+01	1.519772e+01
3.508255339046903e-03	1.200000e+01	1.602396e+01
3.510255339046903e-03	1.200000e+01	1.676702e+01
3.512255339046903e-03	1.200000e+01	1.740430e+01
3.514255339046903e-03	1.200000e+01	1.791548e+01
3.516255339046902e-03	1.200000e+01	1.828485e+01
3.518255339046902e-03	1.200000e+01	1.850199e+01
3.520255339046902e-03	1.200000e+01	1.856138e+01
3.522255339046902e-03	1.200000e+01	1.846150e+01
3.524255339046902e-03	1.200000e+01	1.820489e+01
3.526255339046902e-03	1.200000e+01	1.779789e+01
3.528255339046901e-03	1.200000e+01	1.725076e+01
3.530255339046901e-03	1.200000e+01	1.657726e+01
3.532255339046901e-03	1.200000e+01	1.579444e+01
3.534255339046901e-03	1.200000e+01	1.492209e+01
3.536255339046901e-03	1.200000e+01	1.398243e+01
3.538255339046900e-03	1.200000e+01	1.299933e+01
3.540255339046900e-03	1.200000e+01	1.199788e+01
3.542255339046900e-03	1.200000e+01	1.100365e+01
3.544255339046900e-03	1.200000e+01	1.004209e+01
3.546255339046900e-03	1.200000e+01	9.137856e+00
3.548255339046900e-03	1.200000e+01	8.314164e+00
3.550255339046899e-03	1.200000e+01	7.592247e+00
3.552255339046899e-03	1.200000e+01	6.990733e+00
3.553336592124426e-03	1.200000e+01	6.721405e+00
3.553902440803149e-03	1.200000e+01	6.615133e+00
3.554351570189112e-03	1.200000e+01	6.575201e+00
3.554637379837314e-03	1.200000e+01	6.567011e+00
3.554963478150690e-03	1.200000e+01	6.561572e+00
3.555302138869212e-03	1.200000e+01	6.558943e+00
3.555658150046470e-03	1.200000e+01	6.557225e+00
3.556281602458141e-03	1.200000e+01	6.556593e+00
3.556928570948384e-03	1.200000e+01	6.558030e+00
3.557924029342043e-03	1.200000e+01	6.563756e+00
3.559027837155898e-03	1.200000e+01	6.575170e+00
3.560048108366574e-03	1.200000e+01	6.593435e+00
3.560819780282326e-03	1.200000e+01	6.617553e+00
3.561310419672307e-03	1.200000e+01	6.641450e+00
3.561852801483413e-03	1.200000e+01	6.678912e+00
3.561984615730384e-03	1.200000e+01	6.689885e+00
3.562194099112859e-03	1.200000e+01	6.708831e+00
3.562426656440176e-03	1.200000e+01	6.731987e+00
3.562676142210994e-03	1.200000e+01	6.759238e+00
3.562940824964251e-03	1.200000e+01	6.790800e+00
3.563290803136023e-03	1.200000e+01	6.836600e+00
3.563842167095156e-03	1.200000e+01	6.917878e+00
3.564944895013421e-03	1.200000e+01	7.112667e+00
3.566944895013421e-03	1.200000e+01	7.569634e+00
3.568944895013421e-03	1.200000e+01	8.150423e+00
3.570944895013421e-03	1.200000e+01	8.840711e+00
3.572944895013421e-03	1.200000e+01	9.623564e+00
3.574944895013421e-03	1.200000e+01	1.048008e+01
3.576944895013420e-03	1.200000e+01	1.138978e+01
3.578944895013420e-03	1.200000e+01	1.233129e+01
3.580944895013420e-03	1.200000e+01	1.328270e+01
3.582944895013420e-03	1.200000e+01	1.422192e+01
3.584944895013420e-03	1.200000e+01	1.512667e+01
3.586944895013420e-03	1.200000e+01	1.597431e+01
3.588944895013419e-03	1.200000e+01	1.674161e+01
3.590944895013419e-03	1.200000e+01	1.740512e+01
3.592944895013419e-03	1.200000e+01	1.794318e+01
3.594944895013419e-03	1.200000e+01	1.833843e+01
3.596944895013419e-03	1.200000e+01	1.857961e+01
3.598944895013419e-03	1.200000e+01	1.866060e+01
3.600944895013418e-03	1.200000e+01	1.857967e+01
3.602944895013418e-03	1.200000e+01	1.833885e+01
3.604944895013418e-03	1.200000e+01	1.794424e+01
3.606944895013418e-03	1.200000e+01	1.740570e+01
3.608944895013418e-03	1.200000e+01	1.673687e+01
3.610944895013418e-03	1.200000e+01	1.595460e+01
3.612944895013417e-03	1.200000e+01	1.507874e+01
3.614944895013417e-03	1.200000e+01	1.413151e+01
3.616944895013417e-03	1.200000e+01	1.313704e+01
3.618944895013417e-03	1.200000e+01	1.212065e+01
3.620944895013417e-03	1.200000e+01	1.110831e+01
3.622944895013417e-03	1.200000e+01	1.012592e+01
3.624944895013416e-03	1.200000e+01	9.198635e+00
3.626944895013416e-03	1.200000e+01	8.350289e+00
3.628944895013416e-03	1.200000e+01	7.602691e+00
3.630944895013416e-03	1.200000e+01	6.975166e+00
3.632070670231854e-03	1.200000e+01	6.680677e+00
3.632617394615287e-03	1.200000e+01	6.561666e+00
3.632936995432855e-03	1.200000e+01	6.516306e+00
3.633245244410965e-03	1.200000e+01	6.495625e+00
3.633485863903784e-03	1.200000e+01	6.487681e+00
3.633747673381213e-03	1.200000e+01	6.483076e+00
3.634262552674616e-03	1.200000e+01	6.478388e+00
3.634896318594712e-03	1.200000e+01	6.476544e+00
3.635517897816424e-03	1.200000e+01	6.477001e+00
3.636636184585357e-03	1.200000e+01	6.482114e+00
3.637718277723368e-03	1.200000e+01	6.492032e+00
3.638834495689124e-03	1.200000e+01	6.509906e+00
3.639668505313439e-03	1.200000e+01	6.533795e+00
3.640180235731111e-03	1.200000e+01	6.557243e+00
3.640761158569688e-03	1.200000e+01	6.596230e+00
3.640912387328748e-03	1.200000e+01	6.608725e+00
3.641118588280222e-03	1.200000e+01	6.627341e+00
3.641351040043087e-03	1.200000e+01	6.650470e+00
3.641591706042817e-03	1.200000e+01	6.676738e+00
3.641854929991868e-03	1.200000e+01	6.708097e+00
3.642217662759299e-03	1.200000e+01	6.755675e+00
3.642790289700449e-03	1.200000e+01	6.840764e+00
3.643935543582750e-03	1.200000e+01	7.046165e+00
3.645935543582750e-03	1.200000e+01	7.511234e+00
3.647935543582750e-03	1.200000e+01	8.101431e+00
3.649935543582750e-03	1.200000e+01	8.802138e+00
3.651935543582749e-03	1.200000e+01	9.596148e+00
3.653935543582749e-03	1.200000e+01	1.046426e+01
3.655935543582749e-03	1.200000e+01	1.138574e+01
3.657935543582749e-03	1.200000e+01	1.233902e+01
3.659935543582749e-03	1.200000e+01	1.330206e+01
3.661935543582749e-03	1.200000e+01	1.425275e+01
3.663935543582748e-03	1.200000e+01	1.516889e+01
3.665935543582748e-03	1.200000e+01	1.602788e+01
3.667935543582748e-03	1.200000e+01	1.680638e+01
3.669935543582748e-03	1.200000e+01	1.748034e+01
3.671935543582748e-03	1.200000e+01	1.802694e+01
3.673935543582748e-03	1.200000e+01	1.842783e+01
3.675935543582747e-03	1.200000e+01	1.867139e+01
3.677935543582747e-03	1.200000e+01	1.875175e+01
3.679935543582747e-03	1.200000e+01	1.866746e+01
3.681935543582747e-03	1.200000e+01	1.842075e+01
3.683935543582747e-03	1.200000e+01	1.801792e+01
3.685935543582747e-03	1.200000e+01	1.746907e+01
3.687935543582746e-03	1.200000e+01	1.678809e+01
3.689935543582746e-03	1.200000e+01	1.599216e+01
3.691935543582746e-03	1.200000e+01	1.510149e+01
3.693935543582746e-03	1.200000e+01	1.413867e+01
3.695935543582746e-03	1.200000e+01	1.312821e+01
3.697935543582746e-03	1.200000e+01	1.209586e+01
3.699935543582745e-03	1.200000e+01	1.106798e+01
3.701935543582745e-03	1.200000e+01	1.007087e+01
3.703935543582745e-03	1.200000e+01	9.130062e+00
3.705935543582745e-03	1.200000e+01	8.269721e+00
3.707935543582745e-03	1.200000e+01	7.511973e+00
3.709935543582744e-03	1.200000e+01	6.876387e+00
3.711056953123288e-03	1.200000e+01	6.579530e+00
3.711605066915205e-03	1.200000e+01	6.463835e+00
3.711944130103453e-03	1.200000e+01	6.422539e+00
3.712269847694920e-03	1.200000e+01	6.406380e+00
3.712570457348093e-03	1.200000e+01	6.399380e+00
3.712866975617618e-03	1.200000e+01	6.396019e+00
3.713259679376716e-03	1.200000e+01	6.393307e+00
3.713847458159892e-03	1.200000e+01	6.391795e+00
3.714494072228982e-03	1.200000e+01	6.392359e+00
3.715500370975012e-03	1.200000e+01	6.396871e+00
3.716617326825612e-03	1.200000e+01	6.406674e+00
3.717769338729169e-03	1.200000e+01	6.424600e+00
3.718633966730715e-03	1.200000e+01	6.449087e+00
3.719138790961351e-03	1.200000e+01	6.472126e+00
3.719725569666813e-03	1.200000e+01	6.511524e+00
3.719898805769439e-03	1.200000e+01	6.525980e+00
3.720116337377860e-03	1.200000e+01	6.545979e+00
3.720338664437572e-03	1.200000e+01	6.568496e+00
3.720580408854570e-03	1.200000e+01	6.595294e+00
3.720873338144569e-03	1.200000e+01	6.630899e+00
3.721288985823779e-03	1.200000e+01	6.687129e+00
3.721973039876979e-03	1.200000e+01	6.793762e+00
3.723341147983379e-03	1.200000e+01	7.057335e+00
3.725341147983379e-03	1.200000e+01	7.556273e+00
3.727341147983379e-03	1.200000e+01	8.178853e+00
3.729341147983379e-03	1.200000e+01	8.909666e+00
3.731341147983379e-03	1.200000e+01	9.730767e+00
3.733341147983378e-03	1.200000e+01	1.062233e+01
3.735341147983378e-03	1.200000e+01	1.156315e+01
3.737341147983378e-03	1.200000e+01	1.253137e+01
3.739341147983378e-03	1.200000e+01	1.350484e+01
3.741341147983378e-03	1.200000e+01	1.446146e+01
3.743341147983378e-03	1.200000e+01	1.537913e+01
3.745341147983377e-03	1.200000e+01	1.623531e+01
3.747341147983377e-03	1.200000e+01	1.700641e+01
3.749341147983377e-03	1.200000e+01	1.766776e+01
3.751341147983377e-03	1.200000e+01	1.819578e+01
3.753341147983377e-03	1.200000e+01	1.857210e+01
3.755341147983377e-03	1.200000e+01	1.878607e+01
3.757341147983376e-03	1.200000e+01	1.883315e+01
3.759341147983376e-03	1.200000e+01	1.871298e+01
3.761341147983376e-03	1.200000e+01	1.842881e+01
3.763341147983376e-03	1.200000e+01	1.798789e+01
3.765341147983376e-03	1.200000e+01	1.740134e+01
3.767341147983376e-03	1.200000e+01	1.668400e+01
3.769341147983375e-03	1.200000e+01	1.585399e+01
3.771341147983375e-03	1.200000e+01	1.493240e+01
3.773341147983375e-03	1.200000e+01	1.394262e+01
3.775341147983375e-03	1.200000e+01	1.290985e+01
3.777341147983375e-03	1.200000e+01	1.186042e+01
3.779341147983375e-03	1.200000e+01	1.082113e+01
3.781341147983374e-03	1.200000e+01	9.818563e+00
3.783341147983374e-03	1.200000e+01	8.878428e+00
3.785341147983374e-03	1.200000e+01	8.024862e+00
3.787341147983374e-03	1.200000e+01	7.279821e+00
3.789341147983374e-03	1.200000e+01	6.662554e+00
3.790311529401393e-03	1.200000e+01	6.417595e+00
3.790837780481782e-03	1.200000e+01	6.337313e+00
3.791339970400668e-03	1.200000e+01	6.313628e+00
3.791656200908215e-03	1.200000e+01	6.309033e+00
3.792001174320722e-03	1.200000e+01	6.306207e+00
3.792415713021502e-03	1.200000e+01	6.304250e+00
3.793244790423062e-03	1.200000e+01	6.303676e+00
3.794115907100605e-03	1.200000e+01	6.306586e+00
3.795213642866433e-03	1.200000e+01	6.314507e+00
3.796449078977636e-03	1.200000e+01	6.330513e+00
3.797374310669210e-03	1.200000e+01	6.352186e+00
3.797978488711722e-03	1.200000e+01	6.375978e+00
3.798542905638466e-03	1.200000e+01	6.410058e+00
3.798794808564585e-03	1.200000e+01	6.429645e+00
3.798989056557853e-03	1.200000e+01	6.446674e+00
3.799202353634872e-03	1.200000e+01	6.467272e+00
3.799430539552283e-03	1.200000e+01	6.491451e+00
3.799675085212010e-03	1.200000e+01	6.519753e+00
3.799966686432122e-03	1.200000e+01	6.556638e+00
3.800350476130429e-03	1.200000e+01	6.610239e+00
3.801007870133591e-03	1.200000e+01	6.714983e+00
3.802322658139915e-03	1.200000e+01	6.971459e+00
3.804322658139915e-03	1.200000e+01	7.474725e+00
3.806322658139915e-03	1.200000e+01	8.103204e+00
3.808322658139914e-03	1.200000e+01	8.841246e+00
3.810322658139914e-03	1.200000e+01	9.670690e+00
3.812322658139914e-03	1.200000e+01	1.057145e+01
3.814322658139914e-03	1.200000e+01	1.152213e+01
3.816322658139914e-03	1.200000e+01	1.250069e+01
3.818322658139914e-03	1.200000e+01	1.348492e+01
3.820322658139913e-03	1.200000e+01	1.445278e+01
3.822322658139913e-03	1.200000e+01	1.538233e+01
3.824322658139913e-03	1.200000e+01	1.625138e+01
3.826322658139913e-03	1.200000e+01	1.703655e+01
3.828322658139913e-03	1.200000e+01	1.771270e+01
3.830322658139913e-03	1.200000e+01	1.825466e+01
3.832322658139912e-03	1.200000e+01	1.864212e+01
3.834322658139912e-03	1.200000e+01	1.886363e+01
3.836322658139912e-03	1.200000e+01	1.891499e+01
3.838322658139912e-03	1.200000e+01	1.879624e+01
3.840322658139912e-03	1.200000e+01	1.851081e+01
3.842322658139912e-03	1.200000e+01	1.806604e+01
3.844322658139911e-03	1.200000e+01	1.747316e+01
3.846322658139911e-03	1.200000e+01	1.674720e+01
3.848322658139911e-03	1.200000e+01	1.590652e+01
3.850322658139911e-03	1.200000e+01	1.497246e+01
3.852322658139911e-03	1.200000e+01	1.396873e+01
3.854322658139910e-03	1.200000e+01	1.292091e+01
3.856322658139910e-03	1.200000e+01	1.185568e+01
3.858322658139910e-03	1.200000e+01	1.080027e+01
3.860322658139910e-03	1.200000e+01	9.781663e+00
3.862322658139910e-03	1.200000e+01	8.825964e+00
3.864322658139910e-03	1.200000e+01	7.957713e+00
3.866322658139909e-03	1.200000e+01	7.199240e+00
3.868322658139909e-03	1.200000e+01	6.570123e+00
3.869053097530288e-03	1.200000e+01	6.376077e+00
3.869512879946083e-03	1.200000e+01	6.279417e+00
3.869860240671472e-03	1.200000e+01	6.240100e+00
3.870123388645354e-03	1.200000e+01	6.228096e+00
3.870407067853015e-03	1.200000e+01	6.221269e+00
3.870719069945400e-03	1.200000e+01	6.217550e+00
3.871080474816724e-03	1.200000e+01	6.214933e+00
3.871685481241500e-03	1.200000e+01	6.213079e+00
3.872326572164088e-03	1.200000e+01	6.213377e+00
3.873364564007779e-03	1.200000e+01	6.217578e+00
3.874500230458202e-03	1.200000e+01	6.226949e+00
3.875716225224802e-03	1.200000e+01	6.244900e+00
3.876559545650121e-03	1.200000e+01	6.267327e+00
3.877155875626555e-03	1.200000e+01	6.293797e+00
3.877754260657740e-03	1.200000e+01	6.334397e+00
3.877941619000577e-03	1.200000e+01	6.350350e+00
3.878123853915791e-03	1.200000e+01	6.367369e+00
3.878356602969586e-03	1.200000e+01	6.391211e+00
3.878591915200011e-03	1.200000e+01	6.417650e+00
3.878853028922606e-03	1.200000e+01	6.449658e+00
3.879189905192386e-03	1.200000e+01	6.494979e+00
3.879631069525746e-03	1.200000e+01	6.561008e+00
3.880345217404072e-03	1.200000e+01	6.683444e+00
3.881773513160722e-03	1.200000e+01	6.983591e+00
3.883773513160722e-03	1.200000e+01	7.520128e+00
3.885773513160722e-03	1.200000e+01	8.180167e+00
3.887773513160722e-03	1.200000e+01	8.947160e+00
3.889773513160721e-03	1.200000e+01	9.802311e+00
3.891773513160721e-03	1.200000e+01	1.072488e+01
3.893773513160721e-03	1.200000e+01	1.169310e+01
3.895773513160721e-03	1.200000e+01	1.268469e+01
3.897773513160721e-03	1.200000e+01	1.367745e+01
3.899773513160721e-03	1.200000e+01	1.464943e+01
3.901773513160720e-03	1.200000e+01	1.557899e+01
3.903773513160720e-03	1.200000e+01	1.644420e+01
3.905773513160720e-03	1.200000e+01	1.722169e+01
3.907773513160720e-03	1.200000e+01	1.788575e+01
3.909773513160721e-03	1.200000e+01	1.840981e+01
3.911773513160721e-03	1.200000e+01	1.877302e+01
3.913773513160721e-03	1.200000e+01	1.896474e+01
3.915773513160721e-03	1.200000e+01	1.898263e+01
3.917773513160722e-03	1.200000e+01	1.882790e+01
3.919773513160722e-03	1.200000e+01	1.850514e+01
3.921773513160722e-03	1.200000e+01	1.802252e+01
3.923773513160722e-03	1.200000e+01	1.739239e+01
3.925773513160723e-03	1.200000e+01	1.663062e+01
3.927773513160723e-03	1.200000e+01	1.575658e+01
3.929773513160723e-03	1.200000e+01	1.479239e+01
3.931773513160724e-03	1.200000e+01	1.376262e+01
3.933773513160724e-03	1.200000e+01	1.269345e+01
3.935773513160724e-03	1.200000e+01	1.161218e+01
3.937773513160724e-03	1.200000e+01	1.054640e+01
3.939773513160725e-03	1.200000e+01	9.523399e+00
3.941773513160725e-03	1.200000e+01	8.569404e+00
3.943773513160725e-03	1.200000e+01	7.708884e+00
3.945773513160725e-03	1.200000e+01	6.964026e+00
3.947773513160726e-03	1.200000e+01	6.354063e+00
3.948643637052798e-03	1.200000e+01	6.172842e+00
3.949383357734892e-03	1.200000e+01	6.125823e+00
3.949720362753002e-03	1.200000e+01	6.126230e+00
3.950146090656964e-03	1.200000e+01	6.122824e+00
3.950497102358379e-03	1.200000e+01	6.122216e+00
3.950856968968620e-03	1.200000e+01	6.121472e+00
3.951317900834841e-03	1.200000e+01	6.122038e+00
3.951857239898885e-03	1.200000e+01	6.123563e+00
3.952900350995977e-03	1.200000e+01	6.129802e+00
3.953846231302596e-03	1.200000e+01	6.139152e+00
3.954827403464048e-03	1.200000e+01	6.154817e+00
3.955701138550314e-03	1.200000e+01	6.179257e+00
3.956238639055899e-03	1.200000e+01	6.203980e+00
3.956795755366115e-03	1.200000e+01	6.241928e+00
3.956943975351819e-03	1.200000e+01	6.254356e+00
3.957131747419659e-03	1.200000e+01	6.271529e+00
3.957362962021465e-03	1.200000e+01	6.294829e+00
3.957596812357854e-03	1.200000e+01	6.320745e+00
3.957841179437586e-03	1.200000e+01	6.350281e+00
3.958160439112097e-03	1.200000e+01	6.392535e+00
3.958561434503423e-03	1.200000e+01	6.451335e+00
3.959198238980892e-03	1.200000e+01	6.557416e+00
